,10,30,50,70,100,150,200
2,92.91968727111816,108.00294208526611,112.59356689453125,116.37351179122925,118.58798241615295,106.47900986671448,107.03543901443481
3,92.31883001327515,107.44330215454102,103.53092861175537,106.6568021774292,105.4675829410553,105.46070098876953,120.0023398399353
4,92.19634580612183,108.0151104927063,113.54807353019714,117.28144001960754,117.50290131568909,117.97505187988281,106.6732828617096
5,92.74405598640442,100.43174481391907,113.11425518989563,115.94262433052063,106.26871728897095,105.6472795009613,120.38582921028137
6,93.45347046852112,108.47297787666321,105.2847535610199,106.57220220565796,116.90832853317261,117.81719994544983,106.51046109199524
7,85.74779510498047,107.93598318099976,114.3830931186676,116.21012449264526,106.735182762146,106.50536799430847,121.69201445579529
8,92.86541438102722,106.27570462226868,105.22147035598755,106.2295081615448,118.80181694030762,118.54972720146179,109.27486610412598
9,92.9585964679718,99.65278577804565,114.58069610595703,116.37104725837708,106.30559015274048,106.02199816703796,108.28225231170654
10,92.87623620033264,107.44684028625488,114.07211494445801,106.27582693099976,117.99937224388123,119.28215432167053,107.63667225837708
11,85.54637956619263,107.35639381408691,106.65851187705994,116.68660807609558,105.95487236976624,107.36248517036438,107.30201840400696
12,93.79839205741882,99.99916195869446,116.84367346763611,116.58980989456177,118.34690737724304,121.33411145210266,122.38868069648743
13,93.42847728729248,108.3460783958435,115.49580526351929,106.28788685798645,107.9098711013794,107.37981986999512,108.2330379486084
14,93.1744818687439,108.33902955055237,105.7912209033966,117.13900780677795,108.77148509025574,120.28856897354126,121.7844340801239
15,85.8006682395935,99.56193399429321,117.73785042762756,106.47053551673889,107.79555702209473,107.80693125724792,108.74936890602112
16,93.96320104598999,108.75039315223694,106.31701421737671,117.81061911582947,107.71843266487122,122.51022219657898,122.45855784416199
17,94.58142471313477,109.19987916946411,118.0087959766388,106.78315234184265,107.13074398040771,108.22476530075073,107.07559943199158
18,94.5251955986023,99.92877650260925,117.93816876411438,117.93260288238525,108.6881754398346,108.75540280342102,109.07606887817383
19,86.3893473148346,109.11130690574646,107.93308234214783,108.91116261482239,107.4165563583374,121.37546634674072,123.88556742668152
